id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy,is_ppi,curator,directionality,classification
1705,CPI-SS0A76A8E97,1345,857,PMID:11169396,curated,True,RVentoTormo,Ligand-Receptor,Signaling by HLA
1706,CPI-SS0DBA81CCF,1336,857,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by HLA
1707,CPI-SS0EAB03260,361,857,PMID:19124746,curated,True,RVentoTormo,Ligand-Receptor,
1708,CPI-CC0021FE823,1379,1388,PMID:22710174;PMID:22991378,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Inhibin/Activin
1709,CPI-SC0E760DE88,238,1388,PMID:22710174;PMID:22991378,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin
1710,CPI-CC0BDA1C176,1380,1388,PMID:22710174;PMID:22991378,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin
1711,CPI-CC08375F742,1381,1388,PMID:22710174;PMID:22991378,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin
1712,CPI-CC00485C63D,1379,1389,PMID:22710174;PMID:22991378,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Inhibin/Activin
1713,CPI-SC020B01F65,238,1389,PMID:22710174;PMID:22991378,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin
1714,CPI-CC0C1E0C4B7,1380,1389,PMID:22710174;PMID:22991378,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin
1715,CPI-CC0E62974F4,1381,1389,PMID:22710174;PMID:22991378,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Inhibin/Activin
1716,CPI-SS05E4B1EBC,177,246,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Insulin-like precursor
1717,CPI-SS06CF55F94,633,886,uniprot;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like precursor
1718,CPI-SS0D3A5646A,1135,886,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,True,JCranley,Ligand-Receptor,Signaling by Relaxin
1719,CPI-SS018FB4D9F,221,886,uniprot;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Relaxin
1720,CPI-SS02754C0EA,887,886,uniprot;HMRbase;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Relaxin
1721,CPI-SS063355A7A,1056,880,uniprot;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like precursor
1722,CPI-SS08EEE96C2,152,880,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Kininogen
1723,CPI-SS0C1348C3F,887,880,uniprot;HMRbase;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Relaxin
1724,CPI-SC033AB13AE,234,1467,PMID:18413366,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like growth factor
1725,CPI-SS0E41702C1,234,263,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Insulin-like growth factor
1726,CPI-SS0579FA162,178,263,PMID:27102148,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Insulin-like growth factor
1727,CPI-SC0322BA9B5,234,1514,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Insulin-like growth factor
1728,CPI-SC06CB2F292,707,1514,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Neuregulin
1729,CPI-SS042A6F835,178,320,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Insulin-like growth factor
1730,CPI-SS099ACF7FB,381,847,reactome;uniprot;PMID:20353938,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like growth factor
1731,CPI-SS00ABEE10B,822,967,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like growth factor
1732,CPI-SS08EDE5442,825,967,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like growth factor
1733,CPI-SS0327E1782,826,967,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Insulin-like growth factor
1734,CPI-SC0B4C33BBC,182,1612,PMID:9208871,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1735,CPI-SC0FD33E00A,184,1612,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1736,CPI-SC0618F57A3,188,1612,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1737,CPI-SC0E705491F,233,1612,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1738,CPI-SC006C626B1,189,1612,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1739,CPI-SC010EA0527,183,1612,PDB:3se3,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1740,CPI-SC08CA97CF7,186,1612,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1741,CPI-SC0EF11E801,232,1612,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1742,CPI-SC08152E49A,187,1612,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1743,CPI-SC0D85A6C82,231,1612,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1744,CPI-SC0FFF2B86F,185,1612,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1745,CPI-SC0E4586CC9,520,1612,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1746,CPI-SC02A19FC2F,190,1612,PMID:9208871,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1747,CPI-SC06DAFCB1D,844,1612,PMID:9208871,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1748,CPI-SC0B0023C1C,1010,1612,PMID:9208871,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1749,CPI-SC0C8750C37,230,1612,PMID:9208871,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1750,CPI-SC02DEB4893,191,1613,PMID:9208871,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1751,CPI-SC09F9339AD,850,1614,PMID:9208871,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1752,CPI-SC00EEE0DC0,854,1614,PMID:9208871,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1753,CPI-SC01610499E,853,1614,PMID:9208871,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1754,CPI-SC04BFAF330,853,1492,5t5w;PDB,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interferon
1755,CPI-CC0D8A77C69,1495,1496,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1756,CPI-CC0B5110FC9,1490,1491,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1757,CPI-SC0104DF8E5,433,1470,PDB:1j7v_partially,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1758,CPI-SC0409FF431,410,1471,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1759,CPI-CC025CA2E0D,1472,1473,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1760,CPI-CC08EF3C145,1487,1488,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1761,CPI-SC0B433D463,535,1474,3bpo;PDB,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1762,CPI-SC023416061,239,1474,PDB:3bpn,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1763,CPI-SS066FBE098,535,772,PMID:26471366,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1764,CPI-SC0C6EBD4D8,566,1475,Need_expression_of_IL15RA_(Q13261)_in_other_cells._2z3q;PDB_partially,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1765,CPI-CC06B463FFC,1476,1478,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1766,CPI-SC02A0FA6D4,914,1478,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1767,CPI-SC0BB896AE4,1009,1479,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1768,CPI-SC09CC14C07,762,1480,3wo3;PDB_partially,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1769,CPI-SC04A53DBF4,1026,1483,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1770,CPI-SC011731570,1001,1483,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1771,CPI-SC0BB766C68,737,1483,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1772,CPI-SC0A7A5EEB3,192,1468,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1773,CPI-SC0D5A18C2E,193,1468,4dep;PDB,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1774,CPI-SC06CA2BDAB,387,1468,1irPDB_partially,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1775,CPI-SC0629FB330,192,1469,low_affinity;uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1776,CPI-SC01BC018A0,193,1469,PDB:3o4o,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1777,CPI-SC0CEE7CCC6,387,1469,low_affinity,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1778,CPI-SC038482032,884,1497,to_check,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1779,CPI-SC0116DFCC5,1025,1497,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1780,CPI-SC09328ED75,1005,1497,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1781,CPI-SC01F1DB97B,1006,1497,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1782,CPI-SC00798A43E,1017,1497,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1783,CPI-SS0E12A78EF,987,1288,Shilts screen - VALIDATED,curated,True,JShilts,Adhesion-Adhesion,Signaling by Interleukin
1784,CPI-SS0D8DC28C6,1253,1288,PMID:29100073;PMID:34966732,curated,True,JCranley,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin
1785,CPI-SS00373B59C,1254,1288,PMID:29100073;PMID:34966732,curated,True,JCranley,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin
1786,CPI-SS0F023190B,1255,1288,PMID:29100073;PMID:34966732,curated,True,JCranley,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin
1787,CPI-SS0CBB9D57D,1256,1288,PMID:29100073;PMID:34966732,curated,True,JCranley,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin
1788,CPI-SC0114881C6,677,1481,2b5i;PDB,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1789,CPI-SC0DE80D39C,677,1482,3qaz;PDB,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1790,CPI-SC0047E083C,1001,1484,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1791,CPI-SC0E9FD5822,737,1484,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1792,CPI-SC01684BC2F,971,1485,3tgPDB:\w+_partially;uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1793,CPI-SC052CCA5BF,955,1486,3dgPDB:$4,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1794,CPI-SC0E7A581B3,959,1477,NA_IL17E_called_IL25,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1795,CPI-SC0F4F95585,988,1489,PMID:25421700,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1796,CPI-SC03898BCD9,278,1493,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1797,CPI-SC0A2B4E2CE,136,1494,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1798,CPI-SC025EE7104,1004,1498,See_paper_Nold_Petry_et_al.;2015,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1799,CPI-SC0C7198849,239,1499,3qb7;PDB,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1800,CPI-SC0C37FB4AC,240,1500,3qt2;PDB_partially,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1801,CPI-SC0E81D7329,242,1501,1p9m;PDB,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1802,CPI-SC0089DC473,332,1502,3di2;PDB_partially,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1803,CPI-SC0527CE995,354,1503,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Interleukin
1804,CPI-SC0240A44BC,876,1547,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Killer Cell Lectin Like Receptor K1
1805,CPI-SC0A30300BD,817,1547,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Killer Cell Lectin Like Receptor K1
1806,CPI-SC0AAC92741,812,1547,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577._4s0u;PDB_partially,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Killer Cell Lectin Like Receptor K1
1807,CPI-SC07B215915,948,1547,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Killer Cell Lectin Like Receptor K1
1808,CPI-SC013345660,947,1547,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Killer Cell Lectin Like Receptor K1
1809,CPI-SC059E0FCB6,946,1547,Induces_NK_Cell_Activation;PMID:24223577;PDB:1kcg_partially,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Killer Cell Lectin Like Receptor K1
1810,CPI-SC0324880F8,801,1547,1hyr;PDB_partially;Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,True,RVentoTormo,Ligand-Receptor,
1811,CPI-SC00BFC481D,800,1547,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,True,RVentoTormo,Ligand-Receptor,
1812,CPI-SS075D9B9AD,152,602,uniprot;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Kininogen
1813,CPI-SS0F21F1570,152,490,uniprot;reactome,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Kininogen
1814,CPI-SS0E9F84F1F,119,334,PMID:22710174,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Left-right determination factor
1815,CPI-SS033A27302,47,334,PMID:22710174,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Left-right determination factor
1816,CPI-SS0CD8D0164,821,35,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Leptin
1817,CPI-SS025C8F785,888,1008,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Leptin
1818,CPI-SS0E0D00210,1253,1287,PMID:29100073;PMID:34966732,curated,True,JCranley,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin
1819,CPI-SS0FA9304CE,1255,1287,PMID:29100073;PMID:34966732,curated,True,JCranley,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin
1820,CPI-SS081E1A895,1256,1287,PMID:29100073;PMID:34966732,curated,True,JCranley,Ligand-Receptor,Signaling by Leucine Rich Repeat And Fibronectin
1821,CPI-SS08069FE13,1266,1287,PMID:29100073;PMID:34966732,curated,True,JCranley,Ligand-Receptor,Signaling by Neuroligin
1822,CPI-SS0522C3A29,1309,1287,PMID:29100073;PMID:34966732,curated,True,JCranley,Ligand-Receptor,Signaling by SLIT and NTRK-like protein
1823,CPI-SS09B85D556,1310,1287,PMID:29100073;PMID:34966732,curated,True,JCranley,Ligand-Receptor,Signaling by SLIT and NTRK-like protein
1824,CPI-SS044E718AF,1311,1287,PMID:29100073;PMID:34966732,curated,True,JCranley,Ligand-Receptor,Signaling by SLIT and NTRK-like protein
1825,CPI-CS0150916A7,1535,1049,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1826,CPI-CS048E474A5,1536,1049,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1827,CPI-CS0C89AD6A7,1537,1049,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1828,CPI-CS066F8F865,1698,1049,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1829,CPI-CS0C4ABE334,1534,1049,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1830,CPI-CS0215886EA,1697,1049,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1831,CPI-CS0C1CAC8F7,1539,1049,HMRbase,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1832,CPI-CS0891F5216,1533,1049,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1833,CPI-CS087E1C654,1540,1049,HMRbase,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1834,CPI-CS08225A985,1535,996,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1835,CPI-CS058C0BB88,1536,996,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1836,CPI-CS0208210C9,1537,996,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1837,CPI-CS0E87D8FFA,1698,996,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1838,CPI-CS0A0F970F5,1534,996,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1839,CPI-CS077A507B6,1697,996,uniprot;reactome;IUPHAR,curated,False,JCranley,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1840,CPI-CS01FC3CF4D,1533,996,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1841,CPI-CS0957C3253,1534,742,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1842,CPI-CS0AFE4D0CB,1532,742,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1843,CPI-CS00DCACEEE,1533,742,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1844,CPI-CS047D9C0D7,1532,782,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1845,CPI-CS0A5B6BD7A,1364,782,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1846,CPI-CS0F5B070C5,1532,984,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1847,CPI-CS04A56D5BE,1364,984,HMRbase;uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1848,CPI-SS02C509183,723,554,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1849,CPI-SS0859C173B,86,554,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Tumor necrosis factor
1850,CPI-CS016CDFE07,1370,879,HMRbase;uniprot,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Lipoxin/Leukotriene
1851,CPI-SS07EF9679E,608,598,PMID:24218476,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Lymphotactin
1852,CPI-SS0E29693E6,1015,598,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Lymphotactin
1853,CPI-SS0E4245B64,1250,618,uniprot;reactome;IUPHAR,curated,True,JCranley,Receptor-Receptor,Signaling by Lysophosphatidic acid receptor
1854,CPI-SS076F4624B,1251,618,uniprot;reactome;IUPHAR,curated,True,JCranley,Receptor-Receptor,Signaling by Lysophosphatidic acid receptor
1855,CPI-SS046661AE7,1252,618,uniprot;reactome;IUPHAR,curated,True,JCranley,Receptor-Receptor,Signaling by Lysophosphatidic acid receptor
1856,CPI-SS0118D1B89,224,618,uniprot;reactome;IUPHAR,curated,True,JCranley,Adhesion-Adhesion,Adhesion by antigen THY1
1857,CPI-CS0D69D106B,1522,618,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Integrin
1858,CPI-CS056DF06D6,1523,618,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,Signaling by Integrin
1859,CPI-SS061A7E099,268,618,PMID:11297558,curated,True,RVentoTormo,Ligand-Receptor,
1860,CPI-SS0305C793D,1308,618,uniprot;reactome;IUPHAR,curated,True,JCranley,Ligand-Receptor,
1861,CPI-CS05C6F5BDD,1543,610,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Melatonin
1862,CPI-CS0586481F9,1543,621,uniprot;reactome,curated,False,LGarciaAlonso,Ligand-Receptor,Signaling by Melatonin
1863,CPI-SS012AFC842,423,1041,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Midkine
1864,CPI-SS05D7900BF,414,1041,uniprot,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Pleiotrophin
1865,CPI-SS027E12A36,423,441,PMID:10212223,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Midkine
1866,CPI-SS04E690D72,414,441,PMID:25644401,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Pleiotrophin
1867,CPI-SC0C68323CF,216,1546,PMID:22710174,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Muellerian-inhibiting factor
1868,CPI-SC077F81192,216,1544,PMID:22710174,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Muellerian-inhibiting factor
1869,CPI-SC09C7944F4,216,1545,PMID:22710174,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Muellerian-inhibiting factor
1870,CPI-SS042FCC9BE,989,353,PMID:19011627;PMID:12740392,curated,True,RVentoTormo,Ligand-Receptor,Signaling by Nectin
1871,CPI-SS04F1CBF06,132,588,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Netrin
1872,CPI-SS0E3C09735,132,99,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Netrin
1873,CPI-SS0503D8A55,132,835,uniprot,curated,True,MCSanchoSerra,Ligand-Receptor,Signaling by Netrin
1874,CPI-SS00C9DE87A,132,855,uniprot,curated,True,MCSanchoSerra,Ligand-Receptor,Signaling by Netrin
1875,CPI-SS0C72D53A2,969,855,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Netrin
1876,CPI-SS07660BCA2,132,125,uniprot,curated,True,MCSanchoSerra,Ligand-Receptor,Signaling by Netrin
1877,CPI-SS0BA4E3F44,969,829,uniprot,curated,True,MCSanchoSerra,Ligand-Receptor,Signaling by Netrin
1878,CPI-SS085E14488,1274,1087,PMID:29100073,curated,True,JCranley,Receptor-Receptor,Signaling by Neurexin
1879,CPI-SS0193D81E1,1276,1087,PMID:29100073,curated,True,JCranley,Receptor-Receptor,Signaling by Neurexin
1880,CPI-SS0148BDF1C,1124,970,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,True,JCranley,Ligand-Receptor,Signaling by Neuromedin
1881,CPI-SS018BD4882,617,970,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Neuromedin
1882,CPI-SS0C849D294,1124,952,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,True,JCranley,Ligand-Receptor,Signaling by Neuromedin
1883,CPI-SS07B3139A0,617,952,uniprot,curated,True,LGarciaAlonso,Ligand-Receptor,Signaling by Neuromedin
